nose_k,left_eye_k,right_eye_k,left_ear,right_ear,left_shoulder,right_shoulder,left_elbow,right_elbow,left_wrist,right_wrist,left_hip,right_hip,left_knee,right_knee,left_ankle,right_ankle,eye1,eye2,nose,mouth,head,image_path,label
"(0.8572710752487183, 0.7411189079284668)","(0.9055408239364624, 0.6362775564193726)","(0.8890413045883179, 0.6727286577224731)","(0.8899451494216919, 0.4515150487422943)","(0.8642764091491699, 0.4791635572910309)","(0.7272641658782959, 0.37237003445625305)","(0.6871262788772583, 0.6333295106887817)","(0.6516015529632568, 0.5271289348602295)","(0.5116280317306519, 0.909313976764679)","(0.760611891746521, 0.6697768568992615)","(0.5430885553359985, 0.8899014592170715)","(0.23335322737693787, 0.12190761417150497)","(0.24846632778644562, 0.3503701090812683)","(0.3301162123680115, 0.8236052393913269)","(0.3379190266132355, 1.0)","(0.2534264922142029, 0.8887053728103638)","(0.31746071577072144, 0.7168990969657898)","(0.881300151348114, 0.8581256866455078)","(0.8836859464645386, 0.5815792083740234)","(0.8591543436050415, 0.7609298825263977)","(0.8176966905593872, 0.7991657257080078)","(0.2027234584093094, 0.6593091487884521, 0.39525023102760315, 0.6813817024230957)",82_jpg.rf.a32a1fcd11b1c9dc9769de17323724d5.jpg,2
"(0.7993385195732117, 0.5306662321090698)","(0.8147397041320801, 0.49368542432785034)","(0.8118659257888794, 0.5603388547897339)","(0.7856698036193848, 0.4556210935115814)","(0.7651630640029907, 0.6317018270492554)","(0.687461256980896, 0.4524599611759186)","(0.6767240762710571, 0.6966508626937866)","(0.6097835898399353, 0.32753875851631165)","(0.5725974440574646, 0.7777817845344543)","(0.643186628818512, 0.33794981241226196)","(0.5427935719490051, 0.6978605389595032)","(0.4144154489040375, 0.5366595983505249)","(0.4380578100681305, 0.7561368942260742)","(0.3365422785282135, 0.5061588883399963)","(0.38469645380973816, 0.7604391574859619)","(0.2593096196651459, 0.6327813267707825)","(0.25841253995895386, 0.6547878384590149)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.823847770690918, 0.5648249983787537, 0.2293746918439865, 0.3916485905647278)",Prone_150_jpg.rf.01a7f856f4eb874aa3a07606b43cc512.jpg,2
"(0.7084449529647827, 0.33493512868881226)","(0.7386670112609863, 0.3308617174625397)","(0.6825065612792969, 0.316173791885376)","(0.7472172975540161, 0.3471852242946625)","(0.610177218914032, 0.3291996717453003)","(0.7378664016723633, 0.39382806420326233)","(0.5617302656173706, 0.3761962950229645)","(0.8196587562561035, 0.4350012242794037)","(0.4975762963294983, 0.4193190932273865)","(0.7747138738632202, 0.433063805103302)","(0.42541247606277466, 0.474600225687027)","(0.7019063234329224, 0.5624768137931824)","(0.5528901815414429, 0.5497437715530396)","(0.7450916767120361, 0.6017773747444153)","(0.599096417427063, 0.6155841946601868)","(0.6821580529212952, 0.6378229260444641)","(0.6689809560775757, 0.6717033386230469)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.6905282735824585, 0.3302345275878906, 0.19524307548999786, 0.1099579781293869)",frame_15_jpeg_jpg.rf.dc971e500a7eb277f44ea4d53e88c7b7.jpg,2
"(0.20571012794971466, 0.468660444021225)","(0.23790113627910614, 0.4195108413696289)","(0.17291973531246185, 0.43508633971214294)","(0.291533887386322, 0.4379214346408844)","(0.13675479590892792, 0.456683874130249)","(0.31603652238845825, 0.5819631218910217)","(0.1724943220615387, 0.5991731882095337)","(0.37988701462745667, 0.6938528418540955)","(0.13289791345596313, 0.7315956950187683)","(0.46144455671310425, 0.6484009027481079)","(0.11905886977910995, 0.687201976776123)","(0.32526788115501404, 0.8451322317123413)","(0.17587706446647644, 0.8718072772026062)","(0.34440645575523376, 0.8870764970779419)","(0.2004915177822113, 0.9556304812431335)","(-1, -1)","(-1, -1)","(0.2440454214811325, 0.4158386290073395)","(0.17278380692005157, 0.42439985275268555)","(0.2131173312664032, 0.46550387144088745)","(0.20980265736579895, 0.5228272080421448)","(0.19736163318157196, 0.3654518723487854, 0.16054554283618927, 0.4089120030403137)",frame_33_png_jpg.rf.43281dc05e2c01ed27d7bfa7c17fc518.jpg,1
"(0.13507500290870667, 0.18052271008491516)","(0.12128405272960663, 0.15987750887870789)","(-1, -1)","(0.1743907928466797, 0.18021991848945618)","(0.10990569740533829, 0.2459808588027954)","(0.3109652101993561, 0.12278008460998535)","(0.2152792513370514, 0.39907950162887573)","(0.415306031703949, 0.03174238279461861)","(0.25622978806495667, 0.6116088032722473)","(0.45742493867874146, 0.07722008228302002)","(0.3948913812637329, 0.6654419898986816)","(0.797636866569519, 0.27912795543670654)","(0.7284449934959412, 0.618401050567627)","(0.7054575681686401, 0.23758479952812195)","(0.6595512628555298, 0.7790531516075134)","(0.8662864565849304, 0.4372357726097107)","(0.8362938165664673, 0.8068706393241882)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.14531490206718445, 0.25580859184265137, 0.2906298041343689, 0.35023966431617737)",2392_png_jpg.rf.d633afdb7bfbf04794ed67ef3647d922.jpg,2
"(0.43825894594192505, 0.8754313588142395)","(0.502727746963501, 0.9055670499801636)","(0.426861047744751, 0.8926701545715332)","(0.6477271318435669, 0.8299245834350586)","(0.4477127194404602, 0.8054876327514648)","(0.7129751443862915, 0.6450272798538208)","(0.3468495309352875, 0.657050371170044)","(0.8105901479721069, 0.5866117477416992)","(0.12914589047431946, 0.649478018283844)","(0.7513293623924255, 0.6444559693336487)","(0.2008146494626999, 0.799813985824585)","(0.606197714805603, 0.2413160800933838)","(0.22308500111103058, 0.22414791584014893)","(0.5841240286827087, 0.21284028887748718)","(0.04247617721557617, 0.1836530715227127)","(0.3436988890171051, 0.05870108678936958)","(0.10482895374298096, 0.04553704336285591)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.5272597670555115, 0.8648727536201477, 0.47088462114334106, 0.25940316915512085)",1157_png_jpg.rf.d18961b22027068d95c5c89461184c00.jpg,2
"(0.43596071004867554, 0.8635376691818237)","(0.46313267946243286, 0.8940032720565796)","(0.3877343535423279, 0.9081991314888)","(0.5267245769500732, 0.852259635925293)","(0.31068530678749084, 0.8656393885612488)","(0.518318772315979, 0.6519526243209839)","(0.29259032011032104, 0.6961839199066162)","(0.6188253164291382, 0.5703085660934448)","(0.15879039466381073, 0.6551584005355835)","(0.6318012475967407, 0.46195513010025024)","(0.16660714149475098, 0.6016314625740051)","(0.6289098262786865, 0.15954378247261047)","(0.361301988363266, 0.19496801495552063)","(0.824221134185791, 0.2644895017147064)","(0.3695264458656311, 0.2606279253959656)","(0.8077203631401062, 0.10053443908691406)","(0.5569087862968445, 0.10279102623462677)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.3925124704837799, 0.8597816228866577, 0.3929625451564789, 0.1868305653333664)",922_png_jpg.rf.384a4a3f0235a6882d0a937f30284667.jpg,2
"(0.289343923330307, 0.7022022008895874)","(0.24348688125610352, 0.6066689491271973)","(0.251868337392807, 0.7007777094841003)","(0.22633743286132812, 0.44918450713157654)","(0.23612460494041443, 0.6596009135246277)","(0.36361807584762573, 0.4317752420902252)","(0.3620275855064392, 0.7240509986877441)","(0.40183934569358826, 0.4400572180747986)","(0.35756659507751465, 0.9384101033210754)","(0.3882526755332947, 0.4923296868801117)","(0.21181289851665497, 0.9005680084228516)","(0.7295327186584473, 0.2511753737926483)","(0.7333787083625793, 0.5265634059906006)","(0.7792693972587585, 0.4838143289089203)","(0.7806597948074341, 0.8341215252876282)","(0.88653165102005, 0.6161566972732544)","(0.8651748895645142, 0.5682564377784729)","(0.2731727957725525, 0.5469144582748413)","(0.2459367960691452, 0.8104883432388306)","(0.29291683435440063, 0.7013086080551147)","(0.35042548179626465, 0.7058224678039551)","(0.3010985255241394, 0.5830278396606445, 0.18798212707042694, 0.645855724811554)",84_jpg.rf.a85b6ad6d6bc5634c0c514833c44c656.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.6723414659500122, 0.397077351808548)","(0.6358263492584229, 0.4908348619937897)","(0.6681963205337524, 0.3966495394706726)","(0.6608578562736511, 0.701677143573761)","(0.6776332259178162, 0.5240924954414368)","(0.6625766158103943, 0.6307441592216492)","(0.6235823035240173, 0.571266770362854)","(0.5168720483779907, 0.7310489416122437)","(0.5684140920639038, 0.6042654514312744)","(0.6234112977981567, 0.8961151242256165)","(0.6953097581863403, 0.6531046628952026)","(0.49606841802597046, 0.9520082473754883)","(0.4400724470615387, 0.779981791973114)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Nanit_25_JPG_jpg.rf.da17eb7d7b2c91e5e0a6f78d4d0c9027.jpg,1
"(0.7778912782669067, 0.140127032995224)","(0.7897236943244934, 0.13246002793312073)","(0.788043737411499, 0.13467368483543396)","(0.8312674760818481, 0.18020100891590118)","(0.8023130297660828, 0.12968392670154572)","(0.7843767404556274, 0.18602624535560608)","(0.8025152087211609, 0.18143334984779358)","(0.6960861086845398, 0.21458002924919128)","(0.7533856630325317, 0.2547432780265808)","(0.6764658689498901, 0.11523894965648651)","(0.7621013522148132, 0.16089877486228943)","(0.4750511646270752, 0.4510718286037445)","(0.467542827129364, 0.48159360885620117)","(0.42977771162986755, 0.6335665583610535)","(0.43962135910987854, 0.6942059993743896)","(0.15988758206367493, 0.8136194944381714)","(0.1259886473417282, 0.8582240343093872)","(0.7964614033699036, 0.08156126737594604)","(0.882271409034729, 0.11679498106241226)","(0.8238065838813782, 0.11511524021625519)","(0.754477858543396, 0.2034997045993805)","(0.8554008603096008, 0.1529243141412735, 0.2875445783138275, 0.30327802896499634)",baby46_jpg.rf.2f0b4ebb805c63ccf7b335fc3e39434a.jpg,1
"(0.5592634081840515, 0.13560286164283752)","(0.6097739934921265, 0.1143895611166954)","(0.5993431806564331, 0.08027572929859161)","(0.6990329623222351, 0.20625805854797363)","(0.6353138089179993, 0.1508171111345291)","(0.45746126770973206, 0.27761486172676086)","(0.777950644493103, 0.3629191517829895)","(0.19673459231853485, 0.44343167543411255)","(0.7978228330612183, 0.6483586430549622)","(0.27785181999206543, 0.16634726524353027)","(0.8778095245361328, 0.4545460343360901)","(0.3491119146347046, 0.6696764826774597)","(0.6942569017410278, 0.7481856346130371)","(0.13454551994800568, 0.9685730934143066)","(0.6490546464920044, 1.0)","(-1, -1)","(-1, -1)","(0.6012023687362671, 0.09301148355007172)","(-1, -1)","(0.532760500907898, 0.08773811161518097)","(-1, -1)","(0.7112456560134888, 0.1987149566411972, 0.5696433782577515, 0.397051066160202)",6_jpg.rf.548c1dd87456e32402e71ab0361e46c5.jpg,2
"(0.7976409792900085, 0.653839647769928)","(0.835727334022522, 0.6842384934425354)","(0.8335671424865723, 0.7048414945602417)","(0.8108663558959961, 0.7660475373268127)","(0.8163178563117981, 0.8102169036865234)","(0.6439512968063354, 0.6727946996688843)","(0.6263208389282227, 0.853686511516571)","(0.6236687302589417, 0.5159536004066467)","(0.5628769397735596, 0.8882539868354797)","(0.6404116749763489, 0.5230867266654968)","(0.5658681392669678, 0.9043096303939819)","(0.1438840925693512, 0.5619664788246155)","(0.12630948424339294, 0.7582692503929138)","(0.2778010368347168, 0.35286182165145874)","(0.2538129985332489, 0.6034022569656372)","(0.10181174427270889, 0.39904725551605225)","(0.07863874733448029, 0.5018081068992615)","(0.8268248438835144, 0.6939123868942261)","(-1, -1)","(-1, -1)","(-1, -1)","(0.8391658663749695, 0.813999354839325, 0.3172004222869873, 0.36856693029403687)",baby29_jpg.rf.827ed325b54a241a795d212c041de447.jpg,2
"(0.360679566860199, 0.15205645561218262)","(0.3893203139305115, 0.14862065017223358)","(0.2960226535797119, 0.14531493186950684)","(0.46475234627723694, 0.23300471901893616)","(0.21956884860992432, 0.2302960455417633)","(0.5412384867668152, 0.2769691050052643)","(0.21576860547065735, 0.38375306129455566)","(0.7273319959640503, 0.3077317178249359)","(0.16864457726478577, 0.560716450214386)","(0.8121760487556458, 0.30559930205345154)","(0.24243278801441193, 0.5706559419631958)","(0.6739999055862427, 0.6841402649879456)","(0.30738216638565063, 0.7856835126876831)","(0.750774085521698, 0.6681517362594604)","(0.2915727496147156, 0.7581113576889038)","(0.6837066411972046, 0.8618718981742859)","(0.36837148666381836, 0.9001882672309875)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.2809608578681946, 0.17009486258029938, 0.4349077343940735, 0.28521043062210083)",1962_png_jpg.rf.ef9040f8e5b4cdc3e4d7a167dfaccaf0.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.3441585600376129, 0.4223279058933258, 0.6574566960334778, 0.842228889465332)",Nanit_37_JPG_jpg.rf.f35404ff3f8d5f6465f81d400e669d9c.jpg,1
"(0.8903867602348328, 0.2798648774623871)","(0.9070905447006226, 0.2314120978116989)","(0.9350736737251282, 0.2748664915561676)","(0.8805142641067505, 0.1606108397245407)","(0.9237993359565735, 0.2420264184474945)","(0.7151262164115906, 0.11536214500665665)","(0.8441001176834106, 0.33594274520874023)","(0.6414443850517273, 0.08790421485900879)","(0.8210873603820801, 0.5285098552703857)","(0.7195016145706177, 0.09642448276281357)","(0.8624659776687622, 0.4921943247318268)","(0.24573326110839844, 0.2296052724123001)","(0.4270853102207184, 0.5219038724899292)","(0.16506154835224152, 0.24620947241783142)","(0.41513729095458984, 0.7504137754440308)","(0.13864979147911072, 0.4481019973754883)","(0.1573474109172821, 0.796988308429718)","(0.9078342318534851, 0.23973843455314636)","(-1, -1)","(0.9009609222412109, 0.3098241090774536)","(0.8798366785049438, 0.3137041926383972)","(0.8912115097045898, 0.1957639902830124, 0.21485862135887146, 0.33240994811058044)",baby42_jpg.rf.ad3e7e0b597078fa4efd3840ac543275.jpg,1
"(0.21295616030693054, 0.8385613560676575)","(0.16867895424365997, 0.7531040906906128)","(0.17273131012916565, 0.7648216485977173)","(0.14540965855121613, 0.5106704831123352)","(0.1675856113433838, 0.5015870332717896)","(0.32535791397094727, 0.5120770335197449)","(0.33371156454086304, 0.4518069326877594)","(0.4530166983604431, 0.801061749458313)","(0.5098462700843811, 0.66435307264328)","(0.3008771538734436, 0.7815735340118408)","(0.2936277985572815, 0.7178191542625427)","(0.7413593530654907, 0.2767109274864197)","(0.734512209892273, 0.17098060250282288)","(0.7294480204582214, 0.8772403001785278)","(0.7626333236694336, 0.7803784012794495)","(0.892076313495636, 0.8231726884841919)","(0.8950849771499634, 0.5875197649002075)","(0.16068074107170105, 0.8176013231277466)","(0.16812878847122192, 0.5471821427345276)","(0.18586835265159607, 0.7344305515289307)","(0.25009289383888245, 0.7387937307357788)","(0.14722111821174622, 0.48567143082618713, 0.28550148010253906, 0.7888538241386414)",79_JPG_jpg.rf.d913ee49b830ccf9d1a284c2d38a52a4.jpg,2
"(0.527112603187561, 0.32139548659324646)","(0.5258609056472778, 0.30498194694519043)","(0.5190528631210327, 0.316974014043808)","(0.5417887568473816, 0.2719891667366028)","(0.5241760015487671, 0.3063659071922302)","(0.5765954256057739, 0.278405100107193)","(0.5506221055984497, 0.3463040590286255)","(0.6168557405471802, 0.2485288828611374)","(0.5699474215507507, 0.36736243963241577)","(0.5893219113349915, 0.2569868862628937)","(0.5802461504936218, 0.3423944115638733)","(0.6676636934280396, 0.420719712972641)","(0.6413555145263672, 0.4674520492553711)","(0.7045314908027649, 0.4625539183616638)","(0.674094021320343, 0.5245763659477234)","(0.7205025553703308, 0.5515813827514648)","(0.7154134511947632, 0.5648733377456665)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",frame_1206_png_jpg.rf.98da54e84800890714883ae39c0b274f.jpg,1
"(0.5947796106338501, 0.7875393629074097)","(0.5778545141220093, 0.8280258178710938)","(0.596856951713562, 0.8464075326919556)","(0.5083579421043396, 0.851654052734375)","(0.5586932301521301, 0.886522650718689)","(0.4292951226234436, 0.7589136958122253)","(0.5675696134567261, 0.7161833643913269)","(0.3537205159664154, 0.6474115252494812)","(0.641179084777832, 0.58205246925354)","(0.37906983494758606, 0.7876908183097839)","(0.7104900479316711, 0.7622016668319702)","(0.3782173991203308, 0.35377582907676697)","(0.5520620346069336, 0.3446085751056671)","(0.3220573365688324, 0.20135056972503662)","(0.6018384695053101, 0.17408445477485657)","(0.3893604278564453, 0.020739126950502396)","(0.507152259349823, 0.0)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.5174372792243958, 0.8482650518417358, 0.1665479689836502, 0.2308330535888672)",30_JPG_jpg.rf.0ab47067c601fa9fdd48ba945d5fda4b.jpg,1
"(0.17631001770496368, 0.6395334005355835)","(0.15335480868816376, 0.6363582611083984)","(0.1591159999370575, 0.6525346040725708)","(0.160413458943367, 0.6974993944168091)","(0.171073317527771, 0.7269811630249023)","(0.25511083006858826, 0.6700587272644043)","(0.24316589534282684, 0.8142297863960266)","(0.2598646283149719, 0.6751402616500854)","(0.2375931739807129, 0.8974153399467468)","(0.1692821979522705, 0.6996688842773438)","(0.158695250749588, 0.7696436047554016)","(0.5025221705436707, 0.6662904620170593)","(0.5021467804908752, 0.8296715617179871)","(0.5071910619735718, 0.6702843904495239)","(0.515897274017334, 0.8776448965072632)","(0.6029176712036133, 0.7445089221000671)","(0.6248605847358704, 0.8514559864997864)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.16257984936237335, 0.684299647808075, 0.10656304657459259, 0.15892314910888672)",youtube-16_jpg.rf.3e1f772577359660a885b7536db8c95d.jpg,1
"(0.3180854916572571, 0.15065546333789825)","(0.3115491271018982, 0.12557296454906464)","(0.36244043707847595, 0.12108144909143448)","(0.3853395879268646, 0.13521018624305725)","(0.5193642377853394, 0.1380235254764557)","(0.35082611441612244, 0.25205671787261963)","(0.6085473895072937, 0.2445182502269745)","(0.3408549427986145, 0.3383905291557312)","(0.8205065727233887, 0.3421440124511719)","(0.41658657789230347, 0.23484835028648376)","(0.9197239875793457, 0.2230205088853836)","(0.42367038130760193, 0.6186622381210327)","(0.5217832326889038, 0.6201605796813965)","(0.5164031982421875, 0.7757960557937622)","(0.47705960273742676, 0.7648211717605591)","(0.5550231337547302, 0.9586583375930786)","(0.42888587713241577, 0.9424875378608704)","(0.3846482038497925, 0.13061626255512238)","(0.3010946214199066, 0.14078888297080994)","(0.3285129964351654, 0.15364709496498108)","(0.3341712951660156, 0.1922016441822052)","(0.45437344908714294, 0.12113101780414581, 0.36708346009254456, 0.24148602783679962)",37_jpg.rf.bd036641ce1d379cc9632e159270cc7b.jpg,1
"(0.6496745347976685, 0.5113916397094727)","(0.6607495546340942, 0.47690048813819885)","(0.6722452044487, 0.49957603216171265)","(0.6381335854530334, 0.4579771161079407)","(0.6668382883071899, 0.5109409689903259)","(0.567771315574646, 0.49243873357772827)","(0.5924142599105835, 0.5821067094802856)","(0.5404043793678284, 0.5305293202400208)","(0.5765458941459656, 0.6702831983566284)","(0.6064012050628662, 0.5034646391868591)","(0.5948867797851562, 0.550970733165741)","(0.3360261023044586, 0.42375174164772034)","(0.3677537441253662, 0.517208456993103)","(0.271331250667572, 0.4567736089229584)","(0.332012414932251, 0.573652982711792)","(0.17896080017089844, 0.42168301343917847)","(0.1969459354877472, 0.41265955567359924)","(-1, -1)","(-1, -1)","(-1, -1)","(0.6177895665168762, 0.4990216791629791)","(0.6448246240615845, 0.498041570186615, 0.10854931175708771, 0.2659628987312317)",Supine_164_jpg.rf.2f9ced17291567d578034662bd775891.jpg,1
