right_eye,left_eye,nose,mouth_right,mouth_left,image_path,label
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",frame_239_jpeg_jpg.rf.7ab3496eb4d79ea9911c58a46034d3a2.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",1_jpg.rf.44f9d350cc8fa01294a370bdd4506e94.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",frame_8_2_png_jpg.rf.660d28e617893dbc63b4b2f2e96f693c.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Nanit_10_JPG_jpg.rf.c32baf85c3a025b7ee835a846e7dd41e.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby5_jpg.rf.091b6906dd9a1e91dfa7a3fbe8c553bf.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Cubo_08_JPG_jpg.rf.9f5e1262df36502c75617205d53df6f3.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",2445_png_jpg.rf.4bca568cf1a4093f8390609166518ea6.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",frame_0_12_png_jpg.rf.939bd3d6c6eb85fd72c6b15afe1a4086.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",79_JPG_jpg.rf.745b02b85e18aaa87360bcd20678a304.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",34_jpg.rf.01dabf721ce4af502b5f1088604c1c13.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby6_jpg.rf.d644e34554f52a0261d53019230569ca.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Miku_11_JPG_jpg.rf.1ac008713c4c2cb2babfff2f164b39e6.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",frame_11_png_jpg.rf.6a6f3b3f824cb1d3131a932c20dfc5ed.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby23_jpg.rf.2a2a15c59e50618348ef250fd922eeac.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",44_jpg.rf.e2ff0ac39fa5283e6fd96268c9c057f8.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",frame_4_9_png_jpg.rf.203dad173e4a425fc58cfecc4ee5b0d6.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Miku_11_JPG_jpg.rf.5de6e0b4a4f81acff01caaf201d22fbe.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby18_jpg.rf.32faaab5bcebd8c906a331458826a28d.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby50_jpg.rf.576035614e38f19c50c2a03569361f39.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby16_jpg.rf.6497711c585a9566271cb96b3a229db8.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",077A7DFB-09B5-4044-A5B3-2F87A4F4C771_JPG_jpg.rf.0408ee7143b4c345e1cf1c56323c8aeb.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",98_jpg.rf.ced4dc7ec32dc25a8af147417fde69df.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby18_jpg.rf.82c409d8e467ee5d060d7993285adfaa.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby5_jpg.rf.de452e93665ee7cb896e263cbe7e3436.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby33_jpg.rf.131663fee58af4e54f309021390828ad.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",3704_png_jpg.rf.533f216bcf9b2c237fe04fd012dc1b9f.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",9491_png_jpg.rf.c9032f989f59889baf8dc4b2e1fc9efa.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby23_jpg.rf.fee09821515dee1d561d63ce356101fd.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby42_jpg.rf.7f4e159ef7e350d2f2e301ac6020dbb0.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby34_jpg.rf.d521220c3243ff6abf1f060317bc2537.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby11_jpg.rf.1d44db327f87260c1759df3a1a5c57c2.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby17_jpg.rf.8183aa2dc9bcec8da58c77fdb5c84fac.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Cubo_08_JPG_jpg.rf.151474e9cf80c2cab6bd55de6ff4b290.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Nanit_40_JPG_jpg.rf.5d8335deb315fa43f75a8d94a1aed567.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",33_JPG_jpg.rf.b8764137fdd7152587849a6f3c29c03d.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",57_jpg.rf.3bead49db8b6e5bd0e1991a5a45b5cdd.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",46_jpg.rf.d08641a990679ad505e8716f56e5e3c0.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby11_jpg.rf.498e6c3668403429fd3415c2ab55508f.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",58_jpg.rf.4d4a3d66eed9390e073cbcba4dc7f771.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Nanit_21_JPG_jpg.rf.20fc8b99342eb50c00ccf58eae2a16bc.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Nanit_36_JPG_jpg.rf.57ca349bf8418db85073eff5e22ce510.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby42_jpg.rf.46a23a1413217f2797967d3fd76317ad.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Cubo_06_JPG_jpg.rf.d81fef463869dec5113d319c37e56ab9.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby24_jpg.rf.b56c502155b785a23dce301d2dafa440.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Miku_10_JPG_jpg.rf.b2c910326e265853e41b3e22439d0f9b.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby38_jpg.rf.c633e1b3f4f3d8d8050b389645eccbf7.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",52_jpg.rf.a4f6df4848ddb5c1d35de1205da2c538.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",85_jpg.rf.4614c9c8674f32f70f228486f88e4a70.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",79DD53B4-6915-4EA2-A4A5-A552E56637AE_JPG_jpg.rf.a9de552c407a5fddd1fb4f603e6e1db3.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",80810FB7-17A5-415A-B419-5942120B566D_JPG_jpg.rf.544ea918871e02472e1e6ef2c46e273f.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",frame_1098_png_jpg.rf.c3fba5a327b411d23b50db27656246fe.jpg,1
"(239.0, 80.0)","(196.0, 84.0)","(206.0, 103.0)","(239.0, 128.0)","(200.0, 130.0)",37_jpg.rf.52feea5ec39bb07b00d2811ae34f2cc0.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby15_jpg.rf.c81982f3959f508314a5d48d4093646b.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",49_JPG_jpg.rf.eed75f842c33f219daceb5874bb59d15.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby9_jpg.rf.1e831fa1b0e5645c54bdc9e155df2aca.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",2729_png_jpg.rf.82a8361d8bd54897300d51bcea510bbf.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",1214_png_jpg.rf.95440ed6be601d160b6ced8838d946fc.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",frame_1186_png_jpg.rf.709595def2099be50760ff484c76c325.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",30_JPG_jpg.rf.0ab47067c601fa9fdd48ba945d5fda4b.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",100_jpg.rf.e24b13f8c00c319f22c61faa18fae645.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Sideways_153_jpg.rf.8a58efcbec43c3061ebf84fb596e804d.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",42_jpg.rf.a454607701ebe54fd3fdfc3e26baee10.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",youtube-13_jpg.rf.951d90518de511dac669634627570db0.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby37_jpg.rf.17ab58c2f5480c386991bbaaa5de9260.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",89_JPG_jpg.rf.f871a0d7c108a5cad3b5b7c75193025e.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",73_jpg.rf.07e3d76a480c453b876681fe507b94a1.jpg,1
"(321.0, 167.0)","(284.0, 169.0)","(293.0, 184.0)","(315.0, 206.0)","(285.0, 207.0)",399CFC75-01DE-4CBF-9E91-905A8FEB6123_JPG_jpg.rf.5350ec68c0febfdd8a74d2e3630500b1.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",7DF90AF1-6162-473D-8A17-FC51D6B4D387_JPG_jpg.rf.245e5f0a4eeed254e8ba234b3b77b076.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby36_jpg.rf.1ede70dd5123ea02f3c83a870c0513a0.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",920DB124-17C2-4877-AF0F-3FED28A3506C_JPG_jpg.rf.f8c797a3eb57bd444fbf515d1e84e378.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Nanit_21_JPG_jpg.rf.4687f81766523f5fc720e6c78a03aa6d.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby42_jpg.rf.35f7417824aa8dc5255dbf076df8c94a.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",1_jpg.rf.a0e6ab63c86290617909622b8904723a.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Cubo_06_JPG_jpg.rf.3976075f7926795ed0f5d305cee6c162.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",frame_15_png_jpg.rf.2be2f9e9a2ca51c4b28e6edc3dce646b.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",frame_12_png_jpg.rf.b664606b3637ca180416c689674cd194.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",83_jpg.rf.342ca608fa165a91000ba0368e5d9231.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",86_jpg.rf.d27f6b61b997706be730e17ed8559ec2.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Nanit_23_JPG_jpg.rf.fd3c625358323f5ae4d4b5d4b15f567d.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Nanit_36_JPG_jpg.rf.c9c05da226140c29c7acc9e3290d0165.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Prone_5_jpg.rf.3237d95a9ff2a9069a9e6221202f2ea2.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Sideways_117_jpg.rf.1fb7d6ac08cd29a9aecd8738b1fb3791.jpg,1
"(344.0, 140.0)","(291.0, 152.0)","(320.0, 176.0)","(348.0, 204.0)","(307.0, 212.0)",40_jpg.rf.6b03e9d58bc35646c29a0aeb30910a0e.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",79_JPG_jpg.rf.d3ff4b1c1d85dfe46ee1b4adb7d6abf4.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",1190_png_jpg.rf.9326247bce0981d54da6f25d97b664ee.jpg,2
"(630.0, 85.0)","(623.0, 86.0)","(627.0, 89.0)","(630.0, 94.0)","(624.0, 94.0)",frame_1263_png_jpg.rf.926f1d79740208bb588a0007984ad1a7.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",58_jpg.rf.6962bf9f5a27e7cc0ea30b3aec9768ae.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",1956_png_jpg.rf.dc748f52d7feb6799f5c0656aee7845e.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby3_jpg.rf.c72d994c391b576938f9b90bced30b58.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",13_JPG_jpg.rf.1694de050b0765e889a98beaae43cd7d.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",24_JPG_jpg.rf.8b1fb56203e8de012b53fb6e2029faec.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby29_jpg.rf.a89895dce2ba7bce53787ecde5750b54.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Nanit_22_JPG_jpg.rf.0ca390b6aabdd5e0f6aa62b0f4051610.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",20_JPG_jpg.rf.8efe19987d5472f9a9908cd2e2e217f3.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",youtube-9_jpg.rf.eeb610eae45185383c8409eeb43ec699.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",31_jpg.rf.2cac83784a6e98c382bf43244749942b.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Miku_01_JPG_jpg.rf.d9710cc26ac77d8be44c740bead6a627.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby20_jpg.rf.afef76f1096638653515135e711693be.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",1157_png_jpg.rf.d18961b22027068d95c5c89461184c00.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",frame_6_9_png_jpg.rf.1e4ce6a6f646e475c2598636167f5072.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby25_jpg.rf.bf5b8b9f729a384cbe1cbd02757a5dc7.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Miku_13_JPG_jpg.rf.da27f778290d811230488f56d09a18d6.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",24_JPG_jpg.rf.a4c50852ae5749120509bc6891a7611a.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",2189_png_jpg.rf.3edf3bb6040673f46d49c136ab8bca81.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Nanit_16_JPG_jpg.rf.29a7f8c323f8613b066e7f08dc16a581.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby42_jpg.rf.64f158be493bdb97350897e5c313af43.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Cubo_08_JPG_jpg.rf.248acae81ba5eb149b47eaa2a6ad9ed8.jpg,1
"(237.0, 465.0)","(201.0, 462.0)","(224.0, 480.0)","(229.0, 509.0)","(208.0, 508.0)",baby38_jpg.rf.4a22ac8f375c20b10cb0774ecf4190cb.jpg,1
"(511.0, 157.0)","(491.0, 161.0)","(505.0, 175.0)","(512.0, 183.0)","(497.0, 186.0)",33_JPG_jpg.rf.702292a8c2d4e62d843c56fd3633f108.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby41_jpg.rf.db0e1ea417a1c07d1a56fa0b1a32c490.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Cubo_01_JPG_jpg.rf.ba4a9e846ed202c44ca4fd9c4c656e41.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",98_jpg.rf.869974ae21cf7ae564f39e15ccfdc19c.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",82_jpg.rf.a4bae87f0564543d3d0e870d83320303.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",frame_26_png_jpg.rf.f9a4d53651353a573b1c3923265b89c8.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",frame_46_png_jpg.rf.719678b0e8dfe70b55438c9633652082.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",53_JPG_jpg.rf.a4c3e169051dae37dcea435172b3465b.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",frame_10_6_png_jpg.rf.3c4daf08200c12d6b73277766f080240.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",53_JPG_jpg.rf.e0cf1e12d15f8f7d8d4f03a9e0c1d3fe.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",frame_8_6_png_jpg.rf.efcc64fa9bbefc9b187880c66097d1ac.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Supine_11_jpg.rf.2345ecceef088728bcaabd33a5990d5c.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby4_jpg.rf.ca209992e7785808be896b3303c77133.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby18_jpg.rf.ab99f90afa0f9092e6ec4b80d8567592.jpg,2
"(461.0, 93.0)","(452.0, 94.0)","(455.0, 100.0)","(460.0, 105.0)","(453.0, 106.0)",IMG_0401_jpeg_jpg.rf.76cd48ecaf214944943045d6f8b3a481.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",2002_png_jpg.rf.0988d17e800cfa3c9829ccfc031fb78c.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",CBE425F0-3120-4BE4-97A8-AF578AE2F558_JPG_jpg.rf.96164c0503ae76ad0294f3bb0597d297.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",EAFE06FE-EE82-4CC3-AD67-743D5530AED6_JPG_jpg.rf.7f0e0fc1f1191d7c54e3577552137055.jpg,1
"(212.0, 153.0)","(188.0, 176.0)","(211.0, 178.0)","(227.0, 186.0)","(210.0, 205.0)",baby47_jpg.rf.a4d9ff2edee4f174bb2b39b9caa25d0c.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",89_JPG_jpg.rf.2c8821f9324f29b7ebffc4558774455c.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby34_jpg.rf.937463312fc95acbeba15036d18e71e2.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby29_jpg.rf.71352dac6782fb779802b4a958acd424.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby6_jpg.rf.1f4380233370acc09df7d446d4f47c03.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",47_jpg.rf.7f66df85bad55e9713025a632ea209de.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",9_jpg.rf.94cbeb8184eb97c031ae168730e03ada.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",86_jpg.rf.a09b3e0ea060e9e03178e9cc4b387cad.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",94_JPG_jpg.rf.13d6e0eb30add13733b13fdc99ea552a.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",58_jpg.rf.107bf160832b0e65b9bae9292a1b4194.jpg,2
"(369.0, 111.0)","(331.0, 111.0)","(339.0, 134.0)","(368.0, 149.0)","(334.0, 150.0)",frame_17_1_png_jpg.rf.32ebd6fd9b30859145af21e540f9176e.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",27_jpg.rf.402826be98637057baa944c0bc9adf48.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",1940_png_jpg.rf.b47d5dcae970ea4e19c2450dbbe69b30.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Nanit_38_JPG_jpg.rf.0165d95bc1a321aa7fac49e9dda9d63e.jpg,2
"(107.0, 402.0)","(101.0, 403.0)","(101.0, 407.0)","(105.0, 411.0)","(101.0, 412.0)",4B15AC5D-828D-411A-B864-3C3353D0D048_JPG_jpg.rf.e8a5232759062de5e776a41fe20fac17.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",85_jpg.rf.eaea58cdf87e55f543b99f614a8ce56d.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby1_jpg.rf.1561fe2cfe0aba5c35135ecaf5448719.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",100_jpg.rf.4c871fda0879c5ea8d0c84d494c5dbe9.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Sideways_151_jpg.rf.e69fdf3f635e7a11319285fffd75b526.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",06695D11-B960-427D-9AF4-9A59001D157B_JPG_jpg.rf.5c121e481917ac01ff1eb7878f42dc1b.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Nanit_06_JPG_jpg.rf.bc8b3b4cf92d6358db8ad2c055ccdbdd.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby29_jpg.rf.0eb6b142a5234929281a0fb6703b73ff.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",1990_png_jpg.rf.5a49fbc902597a51fa31f1916c1cf1f3.jpg,2
"(98.0, 485.0)","(90.0, 485.0)","(95.0, 489.0)","(97.0, 493.0)","(91.0, 493.0)",EAFE06FE-EE82-4CC3-AD67-743D5530AED6_JPG_jpg.rf.377269a135dfd818f4012fb51603dbc4.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",94_JPG_jpg.rf.a00a19415f2a57664c754316cc4252d7.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",94_JPG_jpg.rf.16c3f54aae69e0e7aead280d0cd28f1c.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby8_jpg.rf.85ac6d0a8a8f0c3e9e9b82c02a34d92b.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",2150_png_jpg.rf.33f92ed7bcd8c8eb0d77e0086e6c798d.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",80_jpg.rf.ed5868bdc2bf6188a66d45e14ba1b622.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",frame_6_png_jpg.rf.e148aa772245cae1d38c5bc79e9b658c.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",6_jpg.rf.82580843cd592d324ba052b357a2dad4.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby16_jpg.rf.d095dd1e90f540699515ce56b428dd43.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",81_jpg.rf.7ffdfd52e2bdc07cec5a1381c4071ce6.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",2002_png_jpg.rf.136e677151460e6cd2ef60230b14c645.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",10_JPG_jpg.rf.32d817d707b842690150f5a5c962c05f.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby34_jpg.rf.3216f4f74e8dd68963852e8d2ca8ba64.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby39_jpg.rf.8320613d82447fe128f881dd995cdabf.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",10_JPG_jpg.rf.8c91077cb564d0c6dbed4c8d49ec0f62.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",42_jpg.rf.9ed96283baa605cb2709f95a175ed146.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby50_jpg.rf.c41a7d058bef44e1925899793daa22d0.jpg,2
